Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S155715791,Snow Goose,Anser caerulescens,257,1,US-CA,Monterey,L351478,Pacific Grove--El Carmelo Cemetery,36.632002,-121.931607,2023-12-02,01:25 PM,eBird - Casual Observation,,0,,,2,,Juvenile Snow Goose with flock of Canada Geese,Spotted while driving by on Asilomar Ave,611861332 611861333
S167096927,Black Phoebe,Sayornis nigricans,16831,X,US-NM,Socorro,L127945,Bosque del Apache NWR,33.802,-106.88,2024-03-24,10:27 AM,eBird - Traveling Count,73,1,19.312,,2,,,Drove the S loop and then N loop
S156321645,Black Phoebe,Sayornis nigricans,16831,X,US-CA,Ventura,L351584,Ventura Settling Ponds,34.2381312,-119.2615056,2023-12-14,08:40 AM,eBird - Traveling Count,105,1,1.207,,2,,,Walked a loop around Snoopy Pond
S156322402,Black Phoebe,Sayornis nigricans,16831,X,US-CA,Ventura,L351584,Ventura Settling Ponds,34.2381312,-119.2615056,2023-12-14,10:37 AM,eBird - Traveling Count,29,1,.644,,2,,,Walked one-way from Angler Ct along Bone Pond to the beach
S158304397,Black Phoebe,Sayornis nigricans,16831,X,US-CA,Ventura,L351584,Ventura Settling Ponds,34.2381312,-119.2615056,2024-01-06,10:34 AM,eBird - Traveling Count,104,1,1.207,,3,,,"Bird walk with Mom & Dad; walked a loop around Snoopy Pond, checked in on Lucy"
S167107585,Say's Phoebe,Sayornis saya,16843,X,US-TX,Brewster,L1234575,Big Bend NP--Chisos Mountains Lodge area,29.2699985,-103.3004522,2024-03-26,12:37 PM,eBird - Traveling Count,16,1,.805,,2,,,Walked around the visitor center and Window View Trail
S167097488,Say's Phoebe,Sayornis saya,16843,X,US-NM,Chaves,L3334251,Bitter Lake NWR--Visitor Center (do not use for whole refuge),33.4561232,-104.4018477,2024-03-24,05:30 PM,eBird - Traveling Count,25,1,.644,,1,,,Visitor center and butterfly trail
S167098736,Say's Phoebe,Sayornis saya,16843,X,US-NM,Eddy,L128933,Carlsbad Caverns NP--Rattlesnake Springs,32.1109359,-104.4660668,2024-03-25,09:08 AM,eBird - Traveling Count,92,1,1.287,,2,,,Walked around the picnic area and to the springs
S167109786,Say's Phoebe,Sayornis saya,16843,X,US-TX,El Paso,L129066,Rio Bosque Park (FWTX 11),31.6408997,-106.3099976,2024-03-27,10:15 AM,eBird - Traveling Count,101,1,2.414,,2,,,Wetland Loop Trail
S125891399,Say's Phoebe,Sayornis saya,16843,X,US-CA,Kern,L875818,Wind Wolves Preserve,35.008083,-119.1763386,2023-01-08,02:00 PM,eBird - Casual Observation,,0,,,,,,Incidental observations during the drive from the campground to the Reflection Pond and back
S61966115,Say's Phoebe,Sayornis saya,16843,X,US-CA,San Luis Obispo,L1428653,Elfin Forest Preserve,35.3337626,-120.8267537,2019-11-23,02:00 PM,eBird - Traveling Count,60,1,1.609,,2,,,Field trip for EEMB 113L
S147965167,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L207825,Arroyo Hondo Preserve,34.4784545,-120.1398754,2018-11-06,09:15 AM,eBird - Traveling Count,180,1,1.609,,10,,,EEMB 113L field trip
S100398821,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L3051348,Carpinteria Salt Marsh Nature Park,34.3961231,-119.5283666,2021-11-29,10:00 AM,eBird - Traveling Count,75,1,.805,,11,,,EEMB 113L field trip; walked through the park to the beach and back
S150501391,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L3051348,Carpinteria Salt Marsh Nature Park,34.3961231,-119.5283666,2023-09-22,11:25 AM,eBird - Traveling Count,55,1,.805,,2,,,Tried and failed to find an ibis
S148354828,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L16871073,"Coal Oil Point Reserve (if possible, use more specific hotspot)",34.4151882,-119.8799569,2017-11-28,08:30 AM,eBird - Traveling Count,210,1,4.023,,11,,,EEMB 113L field trip
S137581471,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L16871073,"Coal Oil Point Reserve (if possible, use more specific hotspot)",34.4151882,-119.8799569,2023-05-13,02:30 PM,eBird - Traveling Count,180,1,2.414,,5,,,"Bird walk with Ava, Leo, Christie, & Jessie. Out-and-back route: Took the Marsh trail from the NCOS parking lot to COPR, then followed the Pond trail past Dune Swale Pond to the Snowy Plover habitat."
S61966321,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L615794,Coal Oil Point Reserve--Devereux Slough,34.4136013,-119.8756027,2019-11-19,09:30 AM,eBird - Traveling Count,90,1,3.219,,1,,,Field trip for EEMB 113L
S61965738,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L615794,Coal Oil Point Reserve--Devereux Slough,34.4136013,-119.8756027,2019-12-03,08:30 AM,eBird - Traveling Count,150,1,3.219,,1,,,Final test for the UCSB vertebrate biology class
S161573667,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L422817,"Coal Oil Point, Devereux Beach, Sands Beach, and bluff trails",34.4071359,-119.8783064,2024-02-14,09:32 AM,eBird - Traveling Count,64,1,1.609,,2,,,"Walked with Daryn along the bluffs from Camino Majorca to COP, then along the Snowy Plover Habitat to the Pond trail"
S102090098,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L358376,Elings Park,34.4098484,-119.7349691,2022-02-05,01:30 PM,eBird - Traveling Count,45,0,.966,,1
S61966810,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L742496,Ellwood Mesa Open Space,34.4216023,-119.8887134,2019-10-15,08:30 AM,eBird - Traveling Count,150,1,2.414,,1,,,Field trip for EEMB 113L
S151362606,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L744220,Farren Road,34.443548,-119.9237752,2023-10-01,09:40 AM,eBird - Traveling Count,78,1,1.609,,2
S148354146,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L375164,Goleta Beach County Park (including east end of Goleta Slough),34.4171771,-119.829812,2018-11-13,08:30 AM,eBird - Traveling Count,180,1,3.219,,11,,,EEMB 113L field trip
S61966453,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L375164,Goleta Beach County Park (including east end of Goleta Slough),34.4171771,-119.829812,2019-11-12,08:30 AM,eBird - Traveling Count,150,1,1.609,,1,,,Field trip for EEMB 113L
S148354610,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2018-10-09,08:30 AM,eBird - Traveling Count,210,1,3.219,,11,,,EEMB 113L field trip
S61966959,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2019-10-08,08:30 AM,eBird - Traveling Count,150,1,3.219,,1,,,Field trip for EEMB 113L
S76826695,Say's Phoebe,Sayornis saya,16843,1,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2020-11-28,02:47 PM,eBird - Traveling Count,109,1,2.205,,2,,,Birding with Caroline!
S148354510,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L2802647,Santa Barbara Shores County Park,34.4218678,-119.8967171,2018-10-16,08:30 AM,eBird - Traveling Count,180,1,4.023,,11,,,EEMB 113L field trip
S157121854,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L2802647,Santa Barbara Shores County Park,34.4218678,-119.8967171,2023-12-25,03:55 PM,eBird - Traveling Count,65,1,3.219,,1,,,Walked a loop: Coronado Dr --&gt; bluffs --&gt; golf course --&gt; SB Shores Dr
S161058363,Say's Phoebe,Sayornis saya,16843,1,US-CA,Santa Barbara,L27986966,Saratoga Ct,34.4292759,-119.889995,2024-02-09,04:56 PM,eBird - Traveling Count,15,1,.547,,1
S100398287,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L2776216,Sedgwick Reserve (restricted access),34.692571,-120.0405478,2021-11-01,09:15 AM,eBird - Traveling Count,225,1,6.759,,11,,,"EEMB 113L field trip; walked north from the field station for 1 mi on the dirt road, then took a road heading NW for 1 mi"
S169972700,Say's Phoebe,Sayornis saya,16843,1,US-CA,Santa Barbara,L2776216,Sedgwick Reserve (restricted access),34.692571,-120.0405478,2024-04-20,08:21 AM,eBird - Traveling Count,240,1,1.77,,11,,,"Walked from parking lot northwards along the path by Figueroa creek.    seen/heard by others not seen by me: kestrel (1), cowbird (1), house wren (1), spotted towhee (1). white crowned (2 total), mystery warbler not included, but if someone identifies it i'll add it. Breeding codes are what I saw myself, and does not include food and material delivery by the blackbirds, copulation by the ash throated flycatchers, or the starling nest    seen by me, but in different counts: ash throated (3 total). white-crowned sparrow was actually a chipping sparrow, but if we can confirm we got a wcsp i'll add it too."
S159303488,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-01-19,09:40 AM,eBird - Traveling Count,100,1,1.127,,2,,,Walked one-way from Whittier Dr to the entrance of the Pond trail
S159304201,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-01-19,12:17 PM,eBird - Traveling Count,22,1,1.127,,2,,,Walked one-way from the entrance of the pond trail to Whittier Dr
S160314490,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-01-30,04:29 PM,eBird - Traveling Count,57,1,1.287,,1,,,"Walked from the parking lot to Dillings Link, then out-and-back to the Venoco Rd bridge, then out-and-back to Phelps Creek"
S160381085,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-01,12:33 PM,eBird - Traveling Count,56,1,.805,,1,,,Unsuccessful search for a tropical kingbird. Walked a short loop from the parking lot over Dillings Link
S160683383,Say's Phoebe,Sayornis saya,16843,2,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-04,03:47 PM,eBird - Traveling Count,58,1,2.414,,1,,,"Stormy weather--rainy and windy. Walked one-way from the NCOS parking lot to the Dev slough trailhead, then looped around to the Dev creek crossing (which was flooded)"
S160940582,Say's Phoebe,Sayornis saya,16843,2,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-08,08:35 AM,eBird - Traveling Count,28,1,.869,,2,,,Quick loop from the parking lot around Dillings bridge
S160951696,Say's Phoebe,Sayornis saya,16843,2,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-08,11:07 AM,eBird - Traveling Count,30,1,1.4,,1
S160961580,Say's Phoebe,Sayornis saya,16843,2,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-08,01:11 PM,eBird - Traveling Count,26,1,.933,,1
S162508598,Say's Phoebe,Sayornis saya,16843,1,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-21,05:00 PM,eBird - Traveling Count,28,1,1.046,,1
S164817761,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-03-07,06:45 AM,eBird - Traveling Count,88,1,1.448,,4,,,Bird walk with the Mermaids
S63434499,Say's Phoebe,Sayornis saya,16843,1,US-CA,Santa Barbara,L1072372,UCSB--Campus Lagoon,34.4076516,-119.845165,2020-01-15,03:09 PM,eBird - Stationary Count,90,1,,,2
S100397551,Say's Phoebe,Sayornis saya,16843,X,US-CA,Santa Barbara,L1072372,UCSB--Campus Lagoon,34.4076516,-119.845165,2021-09-27,09:30 AM,eBird - Traveling Count,180,1,3.219,,12,,,"EEMB 113L field trip; walked across UCSB campus from CCBER to Manzanita Village, along the lagoon shore, and then back to CCBER"
S167096927,Say's Phoebe,Sayornis saya,16843,X,US-NM,Socorro,L127945,Bosque del Apache NWR,33.802,-106.88,2024-03-24,10:27 AM,eBird - Traveling Count,73,1,19.312,,2,,,Drove the S loop and then N loop
S167098736,Vermilion Flycatcher,Pyrocephalus rubinus,16862,X,US-NM,Eddy,L128933,Carlsbad Caverns NP--Rattlesnake Springs,32.1109359,-104.4660668,2024-03-25,09:08 AM,eBird - Traveling Count,92,1,1.287,,2,,,Walked around the picnic area and to the springs,616879051
S167094371,Vermilion Flycatcher,Pyrocephalus rubinus,16862,X,US-AZ,Maricopa,L300609,Salt River--Granite Reef Recreation Area,33.5145045,-111.6815139,2024-03-23,11:48 AM,eBird - Traveling Count,130,1,1.609,,2,,,Walked from Bush Highway Trailhead to the campground and back
S163914763,Vermilion Flycatcher,Pyrocephalus rubinus,16862,1,US-CA,Orange,L1357335,Huntington Central Park--East,33.7040978,-118.0022383,2024-03-05,02:10 PM,eBird - Traveling Count,130,1,3.219,,1,,,Wandered around from the N parking lot to the library and back,615719753 615719756 615719970
S167102665,Vermilion Flycatcher,Pyrocephalus rubinus,16862,X,US-TX,Pecos,L518679,"Rooney Pk (FWTX 49), Fort Stockton",30.8843637,-102.8740025,2024-03-25,06:43 PM,eBird - Traveling Count,31,1,.644,,2
S167087734,Vermilion Flycatcher,Pyrocephalus rubinus,16862,1,US-CA,Riverside,L658353,Salton Sea SRA--Headquarters and Campground,33.5033635,-115.9148812,2024-03-22,03:57 PM,eBird - Traveling Count,97,1,1.609,,2,,Smallish flycatcher with whitish breast and faint streaking,Visitor center --&gt; shoreline --&gt; west side of Varner Harbor
S167083635,Vermilion Flycatcher,Pyrocephalus rubinus,16862,3,US-AZ,Santa Cruz,L247122,Paton Center for Hummingbirds (Patons' Yard),31.5390131,-110.7606337,2024-03-29,08:23 AM,eBird - Traveling Count,135,1,2.064,,9
S167096927,Vermilion Flycatcher,Pyrocephalus rubinus,16862,X,US-NM,Socorro,L127945,Bosque del Apache NWR,33.802,-106.88,2024-03-24,10:27 AM,eBird - Traveling Count,73,1,19.312,,2,,,Drove the S loop and then N loop
S167107835,Ash-throated Flycatcher,Myiarchus cinerascens,17156,1,US-TX,Brewster,L1282897,Big Bend NP--Rio Grande Village Nature Trail,29.1782435,-102.9531759,2024-03-26,02:33 PM,eBird - Traveling Count,144,1,1.609,,2,,,,616885190
S174536475,Ash-throated Flycatcher,Myiarchus cinerascens,17156,X,US-CA,Santa Barbara,L2771988,Birabent Canyon,34.7431289,-120.0605679,2024-04-27,10:42 AM,eBird - Traveling Count,432,1,8.047,,1,,Heard only,Hiked up Grass Mtn with a detour along the Senior Connector Trail
S137242114,Ash-throated Flycatcher,Myiarchus cinerascens,17156,X,US-CA,Santa Barbara,L744220,Farren Road,34.443548,-119.9237752,2023-05-12,08:30 AM,eBird - Traveling Count,120,1,1.609,,25,,,Bird walk with SBAS
S174533635,Ash-throated Flycatcher,Myiarchus cinerascens,17156,X,US-CA,Santa Barbara,L884630,Figueroa Mtn. Campground,34.734293,-119.9866032,2024-04-26,04:13 PM,eBird - Traveling Count,113,1,1.448,,4,,,"Walked from the campground into Sawmill Basin with Christie, Jessie, and Crystal"
S174534342,Ash-throated Flycatcher,Myiarchus cinerascens,17156,X,US-CA,Santa Barbara,L884630,Figueroa Mtn. Campground,34.734293,-119.9866032,2024-04-27,06:42 AM,eBird - Traveling Count,18,1,.483,,1,,Heard only,Walked around the campground loop; very windy
S169972700,Ash-throated Flycatcher,Myiarchus cinerascens,17156,2,US-CA,Santa Barbara,L2776216,Sedgwick Reserve (restricted access),34.692571,-120.0405478,2024-04-20,08:21 AM,eBird - Traveling Count,240,1,1.77,,11,,,"Walked from parking lot northwards along the path by Figueroa creek.    seen/heard by others not seen by me: kestrel (1), cowbird (1), house wren (1), spotted towhee (1). white crowned (2 total), mystery warbler not included, but if someone identifies it i'll add it. Breeding codes are what I saw myself, and does not include food and material delivery by the blackbirds, copulation by the ash throated flycatchers, or the starling nest    seen by me, but in different counts: ash throated (3 total). white-crowned sparrow was actually a chipping sparrow, but if we can confirm we got a wcsp i'll add it too."
S161594767,Tropical Kingbird,Tyrannus melancholicus,17283,1,US-CA,Santa Barbara,L3247677,Anisq'Oyo' Park,34.4122741,-119.8563478,2024-02-15,01:25 PM,eBird - Traveling Count,11,1,.188,,1,,Very active kingbird with a bright yellow belly extending up to the neck. Longer bill than Cassin's and slightly forked tail.,,614863937 614863940
S158928891,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Los Angeles,L1761358,Westchester Park,33.9580554,-118.4155764,2024-01-13,04:53 PM,eBird - Traveling Count,7,1,.322,,1,,,Quick bird walk after a rugby game
S163914763,Cassin's Kingbird,Tyrannus vociferans,17292,1,US-CA,Orange,L1357335,Huntington Central Park--East,33.7040978,-118.0022383,2024-03-05,02:10 PM,eBird - Traveling Count,130,1,3.219,,1,,,Wandered around from the N parking lot to the library and back
S154695858,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L12292186,7402 - 7418 Hollister Ave (Tech Park),34.4303818,-119.8908561,2023-11-18,08:19 AM,eBird - Traveling Count,84,1,.805,,2,,,Walk with Ava
S158671410,Cassin's Kingbird,Tyrannus vociferans,17292,2,US-CA,Santa Barbara,L3247677,Anisq'Oyo' Park,34.4122741,-119.8563478,2024-01-11,02:27 PM,eBird - Traveling Count,34,1,.805,,2,,,It was amazing
S151768374,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L5670315,Baron Ranch Trail,34.4894878,-120.1198769,2023-10-07,09:50 AM,eBird - Traveling Count,95,1,.805,,2,,,Walked out-and-back from trailhead to just past the bridge over Arroyo Quemado
S159303942,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L16871073,"Coal Oil Point Reserve (if possible, use more specific hotspot)",34.4151882,-119.8799569,2024-01-19,11:20 AM,eBird - Traveling Count,57,1,.966,,2,,,Walked the pond trail from the road to Dune Swale Pond
S61966321,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L615794,Coal Oil Point Reserve--Devereux Slough,34.4136013,-119.8756027,2019-11-19,09:30 AM,eBird - Traveling Count,90,1,3.219,,1,,,Field trip for EEMB 113L
S61965738,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L615794,Coal Oil Point Reserve--Devereux Slough,34.4136013,-119.8756027,2019-12-03,08:30 AM,eBird - Traveling Count,150,1,3.219,,1,,,Final test for the UCSB vertebrate biology class
S168829125,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L422817,"Coal Oil Point, Devereux Beach, Sands Beach, and bluff trails",34.4071359,-119.8783064,2024-04-14,03:18 PM,eBird - Traveling Count,105,1,1.609,,4,,,Walked from IV to the SnPl habitat and back
S158461692,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L1029365,Coronado Dr.--south end (Goleta Monarch Grove),34.4232079,-119.8898008,2024-01-08,10:39 AM,eBird - Traveling Count,58,1,.805,,3,,,Walk with Mom & Dad to see the butterflies. Walked out-and-back from Saratoga Ct to the butterfly congregation in the eucalyptus grove.
S160313464,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L1029365,Coronado Dr.--south end (Goleta Monarch Grove),34.4232079,-119.8898008,2024-01-31,04:29 PM,eBird - Traveling Count,19,1,.483,,1
S100398019,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L742496,Ellwood Mesa Open Space,34.4216023,-119.8887134,2021-10-10,09:00 AM,eBird - Traveling Count,195,1,3.219,,10,,,"EEMB 113L field trip; walked from the Hollister parking lot to the bluffs, then looped through the butterfly grove"
S137242114,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L744220,Farren Road,34.443548,-119.9237752,2023-05-12,08:30 AM,eBird - Traveling Count,120,1,1.609,,25,,,Bird walk with SBAS
S151362606,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L744220,Farren Road,34.443548,-119.9237752,2023-10-01,09:40 AM,eBird - Traveling Count,78,1,1.609,,2
S154732162,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L613644,Gaviota State Park,34.4727321,-120.228442,2023-10-22,08:23 AM,eBird - Traveling Count,210,1,3.219,,15,,,Bird walk with Goleta Coast Audubon
S159401014,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L375164,Goleta Beach County Park (including east end of Goleta Slough),34.4171771,-119.829812,2024-01-20,10:08 AM,eBird - Traveling Count,56,1,.805,,3,,heard only,Birthday birding with Ava and Jessie
S162395135,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L337032,Goleta Slough Ecological Reserve--Area K,34.42119,-119.84824,2024-02-20,10:58 AM,eBird - Traveling Count,51,1,.161,,2,,Heard only,Overlooked the slough from Mesa Rd
S161670210,Cassin's Kingbird,Tyrannus vociferans,17292,1,US-CA,Santa Barbara,L14067179,House Bluffington,34.4284206,-119.8905825,2024-02-16,08:00 AM,eBird - Stationary Count,16,1,,,1,,Heard only,Tree Day
S161573146,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L29269385,Isla Vista,34.4126246,-119.8625723,2024-02-14,09:15 AM,eBird - Traveling Count,17,1,1.287,,2,,,Walked from Camino Pescadero x Pardall to the entrance to the bluffs with Daryn
S148355082,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2017-10-17,08:30 AM,eBird - Traveling Count,240,1,4.023,,12,,,EEMB 113L field trip
S76826695,Cassin's Kingbird,Tyrannus vociferans,17292,1,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2020-11-28,02:47 PM,eBird - Traveling Count,109,1,2.205,,2,,,Birding with Caroline!
S100397712,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2021-10-04,09:00 AM,eBird - Traveling Count,210,1,2.092,,13,,,EEMB 113L field trip; walked from the parking lot to old dam and back
S114410138,Cassin's Kingbird,Tyrannus vociferans,17292,2,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2022-07-04,10:33 AM,eBird - Traveling Count,58,1,1.835,,1
S147449523,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2023-08-13,09:00 AM,eBird - Traveling Count,130,1,3.219,,2,,,Bird walk with Ava
S157046983,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2023-12-24,10:48 AM,eBird - Traveling Count,82,1,3.219,,1,,,Walked loop around the lake
S159591493,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2024-01-22,03:15 PM,eBird - Traveling Count,91,1,2.092,,1,,,"Walked from the parking lot around the Stowe House and farmyard, then walked to the dam and back"
S160090328,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2024-01-27,08:28 AM,eBird - Traveling Count,23,1,.322,,2,,,Walked around the Stowe House and goat yard
S160461704,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2024-02-02,04:00 PM,eBird - Traveling Count,72,1,.805,,2,,,Walked around the Stow House and out-and-back to the dam
S162285888,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2024-02-18,09:58 AM,eBird - Traveling Count,77,1,1.448,,2,,Heard only,"Walked around the Stow House, then to the dam"
S168066913,Cassin's Kingbird,Tyrannus vociferans,17292,2,US-CA,Santa Barbara,L336013,Lake Los Carneros Park,34.44322,-119.84975,2024-04-10,02:52 PM,eBird - Traveling Count,77,1,1.963,,1
S157121854,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L2802647,Santa Barbara Shores County Park,34.4218678,-119.8967171,2023-12-25,03:55 PM,eBird - Traveling Count,65,1,3.219,,1,,,Walked a loop: Coronado Dr --&gt; bluffs --&gt; golf course --&gt; SB Shores Dr
S159177503,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L27986966,Saratoga Ct,34.4292759,-119.889995,2024-01-17,03:44 PM,eBird - Traveling Count,31,1,.483,,1,,,walked around the block
S159591048,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L27986966,Saratoga Ct,34.4292759,-119.889995,2024-01-21,04:43 PM,eBird - Traveling Count,12,1,.483,,1,,heard only,Walked around the block
S161449336,Cassin's Kingbird,Tyrannus vociferans,17292,1,US-CA,Santa Barbara,L27986966,Saratoga Ct,34.4292759,-119.889995,2024-02-13,05:08 PM,eBird - Traveling Count,17,1,.451,,1
S165425915,Cassin's Kingbird,Tyrannus vociferans,17292,1,US-CA,Santa Barbara,L27986966,Saratoga Ct,34.4292759,-119.889995,2024-03-20,06:08 PM,eBird - Traveling Count,10,1,.402,,1
S169880807,Cassin's Kingbird,Tyrannus vociferans,17292,1,US-CA,Santa Barbara,L27986966,Saratoga Ct,34.4292759,-119.889995,2024-04-22,05:39 PM,eBird - Traveling Count,11,1,.499,,1,,,Cloudy but calm
S100398587,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2021-11-15,08:45 AM,eBird - Traveling Count,180,1,1.931,,10,,,EEMB 113L field trip; walked along the access road and the trail along the lagoon; super foggy
S159303488,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-01-19,09:40 AM,eBird - Traveling Count,100,1,1.127,,2,,,Walked one-way from Whittier Dr to the entrance of the Pond trail
S159304201,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-01-19,12:17 PM,eBird - Traveling Count,22,1,1.127,,2,,,Walked one-way from the entrance of the pond trail to Whittier Dr
S160314490,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-01-30,04:29 PM,eBird - Traveling Count,57,1,1.287,,1,,,"Walked from the parking lot to Dillings Link, then out-and-back to the Venoco Rd bridge, then out-and-back to Phelps Creek"
S160381085,Cassin's Kingbird,Tyrannus vociferans,17292,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-01,12:33 PM,eBird - Traveling Count,56,1,.805,,1,,,Unsuccessful search for a tropical kingbird. Walked a short loop from the parking lot over Dillings Link
